id,locationId,name,status,addressstreet,addresscity,addressstate,addresszip,addresscountryId,addresscountry,addressregionId,addressregion,gpslatitude,gpslongitude,dateOpened,stallCount,counted,elevationMeters,powerKilowatt,solarCanopy,battery,statusDays,urlDiscuss,hours
1575,newtownplaza,"New Town Plaza, Hong Kong",OPEN,18 Sha Tin Centre Street,"Sha Tin, New Territories",Hong Kong,,115,China,102,Asia Pacific,22.381727,114.188806,2018-04-12,4,true,21,120,false,false,0,false,
2311,camberwellausupercharger,"Camberwell, VIC",OPEN,793 Burke Rd,Camberwell,VIC,3124,116,Australia,102,Asia Pacific,-37.828879,145.056387,2020-03-31,6,true,52,150,false,false,0,true,
1997,smithfieldncsupercharger,"Smithfield, NC",OPEN,1700 E Market St,Smithfield,NC,27577,100,USA,100,North America,35.505,-78.325583,2019-10-04,8,true,45,150,false,false,0,true,
2063,viennavasupercharger,"Vienna, VA",OPEN,465 Maple Ave W,Vienna,VA,22180,100,USA,100,North America,38.895195,-77.273938,2020-07-16,8,true,120,250,false,false,0,true,
2312,ikastsupercharger,"Ikast, Denmark",OPEN,Uhregårds Alle 6,Ikast,,7430,107,Denmark,101,Europe,56.121583,9.172972,2020-07-22,12,true,62,250,false,false,0,true,
2423,chillicotheohsupercharger,"Chillicothe, OH",OPEN,1080 N Bridge St,Chillicothe,OH,45601,100,USA,100,North America,39.35835,-82.977277,2020-09-12,8,true,190,250,false,false,0,true,
2109,bendigosupercharger,"Bendigo, VIC",OPEN,150-158 Condon St,Kennington,VIC,3550,116,Australia,102,Asia Pacific,-36.774586,144.306418,2019-10-01,6,true,257,150,false,false,0,true,
2288,santacruzcaliforniasupercharger,"Santa Cruz, CA",OPEN,911 Soquel Ave,Santa Cruz,CA,95062,100,USA,100,North America,36.978635,-122.013968,2020-07-16,16,true,23,250,false,false,0,true,
2428,GrapevineTXsupercharger,"Grapevine, TX",OPEN,1001 Northwest Highway,Grapevine,TX,76051,100,USA,100,North America,32.941808,-97.067096,2021-04-07,12,true,187,250,false,false,0,true,
2424,middelburgsupercharger,"Middelburg, Netherlands",OPEN,Paukenweg 3,Middelburg,,4337 WH,104,Netherlands,101,Europe,51.4802623,3.6364364,2020-07-24,12,true,-1,250,false,false,0,true,
2426,ClaytonNMsupercharger,"Clayton, NM",OPEN,315 S First St,Clayton,NM,88415,100,USA,100,North America,36.449444,-103.182028,2021-04-02,8,true,1540,250,false,false,0,true,
2235,bothellwasupercharger,"Bothell, WA",OPEN,19128 112th Ave NE,Bothell,WA,98011,100,USA,100,North America,47.767606,-122.191712,2020-07-08,10,true,24,72,false,false,0,true,
452,herzsprungsupercharger,"Herzsprung, Germany",OPEN,"Autohof Herzsprung bei A24, Jägerstraße 4",Herzsprung,,16909,103,Germany,101,Europe,53.06735,12.53333,2014-12-18,18,true,53,250,false,false,0,true,
2429,brunswickgasupercharger,"Brunswick, GA",OPEN,500 Millennium Blvd,Brunswick,GA,31525,100,USA,100,North America,31.245874,-81.501667,2020-08-18,24,true,9,250,false,false,0,true,
2338,burleyidsupercharger,"Burley, ID",OPEN,E 5th St N,Heyburn,ID,83336,100,USA,100,North America,42.56159,-113.790261,2020-07-08,8,true,1264,250,false,false,0,true,
2314,modestocasiskroadsupercharger,"Modesto - Sisk Rd, CA",OPEN,3900 Sisk Rd,Modesto,CA,95356,100,USA,100,North America,37.694343,-121.064215,2020-07-13,12,true,22,250,false,false,0,true,
2121,,"Shanghai - Gigafactory 3, China",CLOSED_PERM,Ping Da Lu,Fengxian Qu,Shanghai,,115,China,102,Asia Pacific,30.87231952,121.76671028,,64,true,3,145,false,false,543,true,
2294,farmvillevasmainstreetsupercharger,"Farmville, VA",OPEN,2016 S Main St.,Farmville,VA,23901,100,USA,100,North America,37.271854,-78.401442,2020-06-25,8,true,137,250,false,false,0,true,
2412,perthonsupercharger,"Perth, ON",OPEN,80 Dufferin St,Perth,ON,K7H 3A7,101,Canada,100,North America,44.908247,-76.265416,2020-07-20,8,true,140,250,false,false,0,true,
2427,traversupercharger,"Traver, CA",OPEN,36005 CA-99,Traver,CA,93673,100,USA,100,North America,36.44881,-119.486404,2020-11-18,16,true,87,250,false,true,0,true,
2435,,"Stafford Northbound, UK",PERMIT,M6 Motorway (N) Junction 14/15,"Stone, Staffordshire,",,ST15 0EU,108,United Kingdom,101,Europe,52.885291,-2.171902,,12,true,115,250,false,false,623,true,
2236,springfieldnjclevelandplacesupercharger,"Springfield - Cleveland Place, NJ",OPEN,697 Morris Tpke,Springfield,NJ,07081,100,USA,100,North America,40.717706,-74.329462,2020-07-30,8,true,53,250,false,false,0,true,
1569,deptfordnjsupercharger,"Deptford, NJ",OPEN,1750 Deptford Center Rd,Deptford,NJ,08096,100,USA,100,North America,39.833413,-75.097737,2020-07-29,12,true,15,150,false,false,0,true,
2525,montrosecosupercharger,"Montrose, CO",OPEN,533 N 1st St,Montrose,CO,81401,100,USA,100,North America,38.481242,-107.876472,2020-12-18,8,true,1769,250,false,false,0,true,
2431,,"Pease Pottage, UK",PERMIT,Brighton Road,"Pease Pottage, Crawley",,RH11 9YA,108,United Kingdom,101,Europe,51.083765,-0.198998,,12,true,138,250,false,false,619,true,
2830,cnsc8963,"Foshan - Bailida Plaza, China",OPEN,"No. 3, Nanfeng Avenue, Southwest Street, Sanshui District",Foshan,Guangdong,,115,China,102,Asia Pacific,23.17583464,112.9020015,2021-01-22,6,true,4,120,false,false,0,false,
2430,whangareisupercharger,"Whangarei, New Zealand",OPEN,7 Rust Avenue,Whangarei,,0110,138,New Zealand,102,Asia Pacific,-35.725282,174.31861,2020-12-02,4,true,0,120,false,false,0,true,
2837,cnsc8972,"Shanghai - Tangzhen Sunshine City, China",OPEN,"North District, Yangguang Tiandi, Tangzhen, No. 1, Lane 777, East Gaoke Road, Pudong New Area,",Shanghai,Shanghai,,115,China,102,Asia Pacific,31.220613,121.662392,2021-01-22,10,true,3,120,false,false,0,false,
2244,golwestsupercharger,"Gol West, Norway",OPEN,"By Biltema café, Hahaugvegen 31",Gol,,3550,105,Norway,101,Europe,60.697433,8.953477,2020-02-21,24,true,219,150,false,false,0,true,
2283,greenbraecasupercharger,"Greenbrae, CA",OPEN,"Bon Air Center, Sir Francis Drake Blvd",Greenbrae,CA,94904,100,USA,100,North America,37.944776,-122.522706,2020-12-16,14,true,4,72,false,false,0,true,
2616,niortsupercharger,"Niort, France",OPEN,l’aire du Poitou,Vouillé,,79180,110,France,101,Europe,46.298292,-0.375188,2020-12-18,12,true,52,250,false,false,0,true,
2571,notoddensupercharger,"Notodden, Norway",OPEN,Semsvegen 40 - by Rema 1000,Notodden,,3676,105,Norway,101,Europe,59.566378,9.219203,2020-12-17,12,true,22,250,false,false,0,true,
2569,jokkmokksupercharger,"Jokkmokk, Sweden",OPEN,Klockarvägen 17,Jokkmokk,,962 32,109,Sweden,101,Europe,66.605666,19.824713,2020-12-15,6,true,253,250,false,false,0,true,
249,thecrystalsupercharger,"Royal Victoria Docks, UK",CLOSED_PERM,Tidal Basin Rd,London,,E16 1GB,108,United Kingdom,101,Europe,51.507022,0.015928,,2,true,2,130,false,false,480,true,
2434,,"Heston Westbound, UK",CONSTRUCTION,M4 Junction 2-3,"Heston, Hounslow",,TW5 9NB,108,United Kingdom,101,Europe,51.4883,-0.3957,,10,true,30,250,false,false,140,true,
2838,cnsc8973,"Beijing - Red Star Macalline, China",OPEN,"No. 59, Laiguangying West Road, Chaoyang District",Beijing,Beijing,,115,China,102,Asia Pacific,40.02544218,116.4408918,2021-01-22,12,true,44,120,false,false,0,false,
2857,cnsc8995,"Zhongshan - Tianyi Galaxy COCO City, China",OPEN,"Ground Floor, COCO City, Tianyi Galaxy, Zhongshan 6th Road",Zhongshan,Guangdong,,115,China,102,Asia Pacific,22.51854191,113.4221312,2021-01-22,8,true,21,120,false,false,0,false,
2842,cnsc8977,"Shenzhen - Vanke Binhai Cloud Center, China",OPEN,"No. 1, Tairan 8th Road, Futian District",Shenzhen,Guangdong,,115,China,102,Asia Pacific,22.53028999,114.025663,2021-01-22,4,true,12,120,false,false,0,false,
2436,,"Burghfield Westbound, UK",CONSTRUCTION,M4 Motorway,"Burghfield, Reading,",,RG30 3UQ,108,United Kingdom,101,Europe,51.422854,-1.035311,,12,true,44,250,false,false,132,true,
2860,cnsc8999,"Chengdu - Oriental Hope Tianxiang Plaza, China",OPEN,"150 meters north of the intersection of Shenghua Road and Tianfu 2nd Street, Wuhou District",Chengdu,Sichuan,,115,China,102,Asia Pacific,30.55898,104.074369,2021-01-22,10,true,476,120,false,false,0,false,
2611,tappahannockvasupercharger,"Tappahannock, VA",OPEN,1804 Tappahannock Blvd,Tappahannock,VA,22560,100,USA,100,North America,37.903836,-76.865734,2021-01-14,8,true,11,250,false,false,0,true,
2612,pasingarcadensupercharger,"Munchen - Pasing Arcaden, Germany",OPEN,"Floor -2 of the Pasing Arcade underground parking, entry from Offenbachstraße 3",München,,81241,103,Germany,101,Europe,48.147904,11.465776,2020-12-24,12,true,525,250,false,false,0,true,
2326,lakelandflsupercharger,"Lakeland, FL",OPEN,4320 US Hwy 98 N,Lakeland,FL,33809,100,USA,100,North America,28.0979989,-81.9746033,2020-09-03,7,true,60,250,false,false,0,true,
407,atlantadecatur,"Decatur (SC), GA",CLOSED_PERM,1580 Church St,Decatur,GA,30033,100,USA,100,North America,33.793217,-84.285379,,4,true,310,120,false,false,2701,true,
2055,grandforkssupercharger,"Grand Forks, ND",OPEN,3601 32nd Ave S,Grand Forks,ND,58201,100,USA,100,North America,47.888156,-97.081142,2021-08-25,8,true,255,250,false,false,0,true,
3963,,"Ocean City - Wawa, MD",PERMIT,12502 Ocean Gateway,Ocean City,MD,21842,100,USA,100,North America,38.338779,-75.119032,,8,true,2,250,false,false,95,true,
3965,NapaCASupercharger2,"Napa - Union, CA",PERMIT,4000 Bel Aire Plaza,Napa,CA,94558,100,USA,100,North America,38.321869,-122.307381,,8,true,22,250,false,false,0,true,
2852,cnsc8988,"Hangzhou - Huanglong Vanke Center, China",OPEN,"Area B, Floor B2, Huanglong Vanke Center, Xihu District",Hangzhou,Zhejiang,,115,China,102,Asia Pacific,30.2749382,120.1261049,2021-01-22,6,true,10,120,false,false,0,false,
2853,cnsc8989,"Shanghai - Jinshan Bailian Shopping Center, China",OPEN,"No. 189, Banqiao West Road, Jinshan District",Shanghai,Shanghai,,115,China,102,Asia Pacific,30.73229659,121.3472967,2021-01-22,12,true,4,120,false,false,0,false,
2856,cnsc8994,"Hangzhou - Intime Department Store West Lake, China",OPEN,"Area E, B2, No. 98 Yan'an Road, Shangcheng District",Hangzhou,Zhejiang,,115,China,102,Asia Pacific,30.24403702,120.164798,2021-01-22,6,true,24,120,false,false,0,false,
2762,gloucesterMAsupercharger,"Gloucester, MA",PERMIT,231 Gloucester Crossing,Gloucester,MA,01930,100,USA,100,North America,42.623417,-70.6545,,8,true,43,250,false,false,433,true,
3046,cnsc9237,"Chongqing - Jiefangbei Xiexin Star Plaza, China",OPEN,"Floor, Xiexin Star Plaza, 99 Wuyi Road, Yuzhong District",Chongqing,Chongqing,,115,China,102,Asia Pacific,29.56429,106.5869,2021-01-22,6,true,155,250,false,false,0,false,
1998,Arvidsjaursupercharger,"Arvidsjaur, Sweden",OPEN,Storgatan 43,Arvidsjaur,,93333,109,Sweden,101,Europe,65.590494,19.183823,2019-06-30,6,true,400,150,false,false,0,true,
1982,melonparkcasupercharger,"Menlo Park, CA",OPEN,325 Sharon Park Dr,Menlo Park,CA,94025,100,USA,100,North America,37.423372,-122.198189,2019-11-21,18,true,59,72,false,false,0,true,
2437,TorranceCAsupercharger,"Torrance, CA",OPEN,3490 Fashion Way,Torrance,CA,90503,100,USA,100,North America,33.834811,-118.349039,2021-01-22,20,true,26,250,false,false,0,true,
948,beijinghuamao,"Beijing - Central Place Experience Store, China",OPEN,79-81 Jianguo Road,Beijing,Beijing,,115,China,102,Asia Pacific,39.90871,116.48053,2016-10-09,26,true,43,250,false,false,0,true,
1651,arandadeduerosupercharger,"Aranda de Duero, Spain",OPEN,"N-I, Km 152",Fuentespina,,09471,117,Spain,101,Europe,41.62361,-3.687539,2020-07-29,10,true,829,150,false,false,0,true,
1985,Colchestersupercharger,"Colchester, UK",OPEN,"London Rd, Marks Tey",Colchester,,CO6 1DU,108,United Kingdom,101,Europe,51.8807,0.7889,2020-06-30,12,true,38,150,false,false,0,true,
2864,elversonPAsupercharger,"Elverson, PA",OPEN,1 Marsh Rd,Elverson,PA,19520,100,USA,100,North America,40.121588,-75.775761,2021-12-24,8,true,170,250,false,false,0,true,
2342,osakatoyonaka,"Osaka - Toyonaka, Japan",OPEN,1-1-20 Kamitsujima,Osaka,Osaka,,114,Japan,102,Asia Pacific,34.757218,135.461799,2020-03-31,8,true,7,120,false,false,0,true,
2031,cagnessurmersupercharger,"Cagnes-sur-Mer – Polygone Riviera P2, France",CLOSED_PERM,27-9 Rue de la Grange Rimade,Cagnes-sur-Mer,,06800,110,France,101,Europe,43.666884,7.124728,,4,true,30,125,false,false,620,true,
2322,bristollysanderroadsupercharger,"Bristol - Lysander Road (SC), UK",OPEN,"Lysander Road, Westbury-on-Trym",Bristol,,BS10 7UB,108,United Kingdom,101,Europe,51.522889,-2.609222,2020-03-23,6,true,49,120,false,false,0,true,Access 24/7 - Service Center (stalls might be blocked): Monday - Friday: 08:00-18:00
2080,salamancanysupercharger,"Salamanca, Spain",PERMIT,"c) Adolfo Suárez, 2",Salamanca,,37008,117,Spain,101,Europe,40.962061,-5.698811,,8,true,804,0,false,false,966,true,
2441,,"Glasgow (SC), UK",PERMIT,20 Kennedy Street,Glasgow,,G4 0EB,108,United Kingdom,101,Europe,55.8675,-4.2392,,8,true,47,250,false,false,616,true,
1728,huescaessupercharger,"Barbastro, Spain",OPEN,Hotel Rey Sancho Ramírez,Huesca,,22300,117,Spain,101,Europe,42.033344,0.104199,2021-12-03,4,true,384,250,false,false,0,true,
399,storjordsupercharger,"Storjord, Norway",OPEN,"By Storjord turistsenter, E6",Storjord,,8255,105,Norway,101,Europe,66.814045,15.401738,2014-11-17,8,true,103,150,false,false,0,false,
2444,marinadelreysupercharger,"Marina Del Rey, CA",PERMIT,13534 Bali Way,Marina Del Rey,CA,90292,100,USA,100,North America,33.980756,-118.444472,,8,true,4,250,false,false,615,true,
2348,eschbornsupercharger,"Eschborn, Germany",OPEN,Elly-Beinhorn-Straße 3-7,Eschborn,,65760,103,Germany,101,Europe,50.1343207,8.5607616,2020-09-16,16,true,128,250,false,false,0,true,
2438,gettysburgpasupercharger,"Gettysburg, PA",OPEN,30 Camp Letterman Dr,Gettysburg,PA,17325,100,USA,100,North America,39.844127,-77.19905,2020-10-15,8,true,182,250,false,false,0,true,
2420,nepeanonsupercharger,"Nepean - Robertson Road, ON",OPEN,2135 Robertson Rd,Nepean,ON,K2H 8G3,101,Canada,100,North America,45.32191,-75.835509,2020-10-23,8,true,91,250,false,false,0,true,
1037,sisteronsupercharger,"Sisteron, France",OPEN,1 Allée des Tilleuls,Sisteron,,,110,France,101,Europe,44.226199,5.913554,2017-02-15,12,true,505,250,false,false,0,true,
2843,cnsc8978,"Chaoyang - Phoenix Hotel, China",OPEN,"No. 1, Shijiahe North Road, Shuangta District",Chaoyang,Liaoning,,115,China,102,Asia Pacific,41.596311,120.48644,2021-01-22,6,true,163,120,false,false,0,false,
2846,cnsc8982,"Changsha - Backgammon Meixi Xintiandi, China",OPEN,"Ground parking lot at Gate 2, BBK Meixi Xintiandi, No. 1099 Dongfanghong Road, Yuelu District",Changsha,Hunan,,115,China,102,Asia Pacific,28.19880102,112.862456,2021-01-22,8,true,58,120,false,false,0,false,
2433,Birchgbsupercharger2,"Birch Westbound, UK",CONSTRUCTION,"M62 Birch Services, Whittle Lane",Heywood,,OL10 2RB,108,United Kingdom,101,Europe,53.5675,-2.2294,,10,true,112,250,false,false,187,true,
2295,fortwilliamuksupercharger,"Fort William, UK",OPEN,MacFarlane Way,Fort William,,PH33 6AN,108,United Kingdom,101,Europe,56.821388,-5.103697,2020-09-24,6,true,7,250,false,false,0,true,
3969,,"Big Pine Key, FL",PERMIT,251 Key Deer Blvd,Big Pine Key,FL,33043,100,USA,100,North America,24.672497,-81.3573,,8,true,1,250,false,false,87,true,
2425,fossvogursupercharger,"Fossvogur, Iceland",OPEN,Kringlumýrarbraut 100,Reykjavik,,108,155,Iceland,101,Europe,64.117675,-21.899378,2020-07-27,4,true,8,120,false,false,0,true,
2165,chulavistacaliforniasupercharger,"Chula Vista, CA",OPEN,910 Eastlake Pkwy,Chula Vista,CA,91915,100,USA,100,North America,32.649168,-116.9676,2020-08-04,16,true,168,250,false,false,0,true,
2432,,"Thurrock, UK",CONSTRUCTION,31135 Arterial Rd West Thurrock,Grays,,RM16 3BG,108,United Kingdom,101,Europe,51.4926,0.2713,,16,true,16,0,false,false,187,true,
3898,brooksvilleflsupercharger,"Brooksville, FL",OPEN,31100 Cortez Blvd,Brooksville,FL,34602,100,USA,100,North America,28.522692,-82.229948,2022-01-12,12,true,29,250,false,false,0,true,
2440,petersburgvawagnerrdsupercharger,"Petersburg - Wagner Rd, VA",OPEN,151 Wagner Rd,Petersburg,VA,23805,100,USA,100,North America,37.1906,-77.3663,2020-12-12,8,true,47,250,false,false,0,true,
2378,seattlewanwballardwaysupercharger,"Seattle - NW Ballard Way, WA",OPEN,1416 NW Ballard Way,Seattle,WA,98107,100,USA,100,North America,47.662639,-122.374975,2020-12-11,8,true,9,150,false,false,0,true,
2848,cnsc8984,"Beijing - Fangshan Sun Torch Plaza, China",OPEN,"Sun Flame Plaza, Jingliang Road, Fangshan District",Beijing,Beijing,,115,China,102,Asia Pacific,39.77327523,116.1707368,2021-01-22,10,true,47,120,false,false,0,false,
1006,heathrowsloughsupercharger,"Heathrow Airport Terminal 5, UK",OPEN,"Hilton London Heathrow Airport Terminal 5, Poyle Rd",Slough,,SL3 0FF,108,United Kingdom,101,Europe,51.478181,-0.515753,2016-12-23,24,true,22,250,false,false,0,true,
2000,malibucaliforniasupercharger,"Malibu - Whole Foods and the Park, CA",OPEN,23401 Civic Center Way,Malibu,CA,90265,100,USA,100,North America,34.037043,-118.685809,2019-06-13,5,true,5,72,false,false,0,true,
2849,cnsc8985,"Shenzhen - Baoxin Golf, China",OPEN,"Baoxin Golf Ground Parking Lot, Xinhu Road, Baoan District",Shenzhen,Guangdong,,115,China,102,Asia Pacific,22.58061421,113.8560993,2021-01-22,6,true,10,120,false,false,0,false,
454,dartfordsupercharger,"Dartford, UK",OPEN,"Bluewater, Greenhithe, Kent",London,,DA9 9ST,108,United Kingdom,101,Europe,51.438052,0.26879,2014-11-25,17,true,16,150,false,false,0,true,
2001,macleannswsupercharger,"Maclean, NSW",OPEN,2-4 Morpeth St,Harwood,NSW,2465,116,Australia,102,Asia Pacific,-29.426979,153.239215,2020-12-18,4,true,3,150,false,false,0,true,
2850,cnsc8986,"Hengdian - Dongci Building, China",OPEN,"233 Huaxia Avenue, Hengdian, Dongyang City",Jinhua,Zhejiang,,115,China,102,Asia Pacific,29.16246982,120.3193605,2021-01-22,6,true,125,120,false,false,0,false,
1455,pyhtääsupercharger,"Pyhtää, Finland",OPEN,10 Kotitie,Pyhtää,,49270,120,Finland,101,Europe,60.489054,26.554835,2017-12-21,10,true,20,150,false,false,0,false,
2851,cnsc8987,"Zhuhai - Fuhuali Plaza, China",OPEN,"Area B3, B1, East Entrance of Fuhuali Parking Lot, Xiangzhou District",Zhuhai,Guangdong,,115,China,102,Asia Pacific,22.23575019,113.5407526,2021-01-22,6,true,12,120,false,false,0,false,
2522,rehobothbeachdesupercharger,"Rehoboth Beach, DE",OPEN,30155 Veterans Way,Rehoboth Beach,DE,19971,100,USA,100,North America,38.712542,-75.10381,2021-01-07,8,true,7,250,false,false,0,true,
2834,cnsc8969,"Beijing - Beiyuan China Central Place, China",OPEN,"Chaoyang District, Beijing, B3 Floor, Underground Parking Lot, East District, China Central Place",Beijing,Beijing,,115,China,102,Asia Pacific,40.04831225,116.4316503,2021-01-22,4,true,36,120,false,false,0,false,
2835,cnsc8970,"Chengdu - MixC, China",OPEN,"Floor B3, Underground Parking Lot of Mixc City, No. 8 Shuangqing Road, Chenghua District",Chengdu,Sichuan,,115,China,102,Asia Pacific,30.64974861,104.1155178,2021-01-22,10,true,497,120,false,false,0,false,
2836,cnsc8971,"Hangzhou - Xiasha Lakeside Center, China",OPEN,"Area K, Floor B2, Lakeside Center, Jianggan District",Hangzhou,Zhejiang,,115,China,102,Asia Pacific,30.30933293,120.3153684,2021-01-22,6,true,12,120,false,false,0,false,
2839,cnsc8974,"Nantong - Hai’an Qitong Electric, China",OPEN,"81 Tongyu Middle Road, Haian City",Nantong,Jiangsu,,115,China,102,Asia Pacific,32.536028,120.484029,2021-01-22,6,true,5,120,false,false,0,false,
2840,cnsc8975,"Ningbo - Cixi Kandun, China",OPEN,"300 meters north of Sinopec Gas Station, No.408 Kandun West Road, Cixi City",Ningbo,Zhejiang,,115,China,102,Asia Pacific,30.221393,121.258665,2021-01-22,10,true,7,120,false,false,0,false,
2841,cnsc8976,"Enshi - Aoshan Century City, China",OPEN,"Area B, 1st Floor, Enshi Folk Street Parking Lot, Building 3, Aoshan Century City, Shizhou Avenue",Enshi,Hubei,,115,China,102,Asia Pacific,30.350707,109.495052,2021-01-22,6,true,482,120,false,false,0,false,
2854,cnsc8990,"Hangzhou - Ouyada Home Furnishing Qiutao Store, China",OPEN,"Area B1, Basement Floor, Ouyada Furniture (Qiutao Store), 72 Qiutao North Road, Jianggan District",Hangzhou,Zhejiang,,115,China,102,Asia Pacific,30.26005957,120.2022925,2021-01-22,20,true,12,120,false,false,0,false,
2855,cnsc8993,"Wenzhou - Sheraton Hotel, China",OPEN,"Floor B2, Underground Parking Lot, Sheraton Hotel, No. 292 Chezhan Avenue, Lucheng District",Wenzhou,Zhejiang,,115,China,102,Asia Pacific,28.00059774,120.6840145,2021-01-22,6,true,10,120,false,false,0,false,
2858,cnsc8996,"Shanghai - Anadi Hotel, China",OPEN,"Area B, Basement B2, Shanghai Anandi Hotel, No. 7 Linhong Road, Changning District",Shanghai,Shanghai,,115,China,102,Asia Pacific,31.22972739,121.3576592,2021-01-22,6,true,6,120,false,false,0,false,
2859,cnsc8998,"Guangzhou - Nansha Jinzhou Xintiandi, China",OPEN,"Intersection of Jingang Avenue and Jinsha Road, Nansha District",Guangzhou,Guangdong,,115,China,102,Asia Pacific,22.80092818,113.545138,2021-01-22,8,true,5,120,false,false,0,false,
2865,cnsc9100,"Fuzhou - Meiyuan International Hotel, China",OPEN,"Underground Parking Lot of Meiyuan International Hotel, No.343 Yuanyang Road, Jin'an District",Fuzhou,Fujian,,115,China,102,Asia Pacific,26.066172,119.359108,2021-01-22,8,true,6,120,false,false,0,false,
2866,cnsc9101,"Guangzhou - DoubleTree by Hilton Hotel, China",OPEN,"Ground parking lot of DoubleTree by Hilton Hotel, No.18 Shuixi Road, Huangpu District",Guangzhou,Guangdong,,115,China,102,Asia Pacific,23.188124,113.481804,2021-01-22,8,true,31,120,false,false,0,false,
2867,cnsc9102,"Shenzhen - Pearl River International Center, China",OPEN,"Crowne Plaza Pearl River Hotel, 9009 Longxiang Avenue, Longgang Central City, Longgang District",Shenzhen,Guangdong,,115,China,102,Asia Pacific,22.729715,114.256904,2021-01-22,12,true,34,250,false,false,0,false,
2868,cnsc9103,"Xi'an - Puhui CICC International Center, China",OPEN,"No. 132 Wenjing Road, Weiyang District",Xi'an,Shaanxi,,115,China,102,Asia Pacific,34.358946,108.944212,2021-01-22,6,true,375,120,false,false,0,false,
2871,cnsc9106,"Chengdu - G4202 Ring Express West Parking Zone East, China",OPEN,"East Area, West Parking Area, G4202 Ring Expressway, Wenjiang District",Chengdu,Sichuan,,115,China,102,Asia Pacific,30.727089,103.941547,2021-01-22,5,true,523,250,false,false,0,false,
2874,cnsc9109,"Ningbo - Howard Johnson Hotel Fenghua, China",OPEN,"Howard Johnson Overseas Chinese Hotel Ningbo Fenghua No.177 Nanshan Road, Fenghua District",Ningbo,Zhejiang,,115,China,102,Asia Pacific,29.681863,121.419588,2021-01-22,6,true,7,250,false,false,0,false,
2875,cnsc9110,"Shanghai - Lingyun Yijiefang, China",OPEN,"Lingyun One Street, No.280, Shangzhong West Road, Xuhui District",Shanghai,Shanghai,,115,China,102,Asia Pacific,31.141099,121.432492,2021-01-22,6,true,7,120,false,false,0,false,
1921,cnsc8260,"Shanghai - South Bailian Shopping Center, China",OPEN,7388 Humin Road,Shanghai,Shanghai,201100,115,China,102,Asia Pacific,31.13140735,121.40009915,2019-04-03,10,true,5,120,false,false,0,false,
3049,cnsc9240,"Kunming - Shanhaiwan, China",OPEN,"Area F, Basement Floor, Shanhaiwan Community, Haihua Street, Guandu District",Kunming,Yunnan,,115,China,102,Asia Pacific,24.94647,102.7079,2021-01-22,10,true,1887,120,false,false,0,false,
3051,cnsc9242,"Ningbo - Ganglong Plaza, China",OPEN,"Underground parking lot of Ganglong Plaza, No. 1 Canghai Road, Yinzhou District",Ningbo,Zhejiang,,115,China,102,Asia Pacific,29.89174,121.6122,2021-01-22,12,true,8,250,false,false,0,false,
3054,cnsc9245,"Beijing - Bajiao Store of Beijing Juranzhijia, China",OPEN,"No. 168 Fushi Road, Shijingshan District",Beijing,Beijing,,115,China,102,Asia Pacific,39.92901,116.2074,2021-01-22,8,true,68,120,false,false,0,false,
3055,cnsc9246,"Shenzhen - Tianjian Chuangzhi Center, China",OPEN,"Shenyun West 2nd Road, Nanshan District",Shenzhen,Guangdong,,115,China,102,Asia Pacific,22.55978,113.9897,2021-01-22,15,true,45,250,false,false,0,false,
3056,cnsc9247,"Suzhou - Kunshan Holiday Hotel, China",OPEN,"Holiday Inn Kunshan Hotel, 1188 Chuangye Road, Kunshan Development Zone",Suzhou,Jiangsu,,115,China,102,Asia Pacific,31.35951,120.9602,2021-01-22,6,true,5,250,false,false,0,false,
3057,cnsc9248,"Wuhan - Overseas Chinese Town Sports Life Center, China",OPEN,"Overseas Chinese Town Sports Life Center, No. 1 Yinxingyuan Road, Donghu Scenic Area Street",Wuhan,Hubei,,115,China,102,Asia Pacific,30.59054,114.3893,2021-01-22,9,true,22,250,false,false,0,false,
2498,williamsburgvasupercharger,"Williamsburg, VA",OPEN,842 Merrimac Trail,Williamsburg,VA,23185,100,USA,100,North America,37.266487,-76.676613,2020-12-18,8,true,25,250,false,false,0,true,
3058,cnsc9249,"Taian - Dongzun Ramada, China",OPEN,"Ramada Hotel Dongzun, No.16 Yingsheng East Road, Taishan District",Tai'an,Shandong,,115,China,102,Asia Pacific,36.20908,117.1031,2021-01-22,6,true,311,250,false,false,0,false,
2046,puoltikasvaarasupercharger,"Puoltikasvaara, Sweden",OPEN,Nya skolvägen,Gällivare,,982 05,109,Sweden,101,Europe,67.440617,21.114774,2019-07-11,6,true,405,250,false,false,0,true,
2447,lesherbierssupercharger,"Les Herbiers, France",OPEN,9 Avenue de Arborescente,Les Herbiers,,85500,110,France,101,Europe,46.889425,-1.034616,2020-08-11,8,true,115,250,false,false,0,true,
2523,aresesupercharger,"Arese, Italy",OPEN,Viale Giuseppe Eugenio Luraghi 11,Arese,Milano,20020,113,Italy,101,Europe,45.563508,9.052541,2020-12-17,20,true,175,250,false,false,0,true,
2562,gatwicklondon,"London-Gatwick (SC), UK",OPEN,3 County Oak Way,Crawley,,RH11 7ST,108,United Kingdom,101,Europe,51.135183,-0.191314,2020-12-16,8,true,61,250,false,false,0,true,
